truck_id,route_id,departure_date,estimated_arrival,delay,route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,route_description,estimated_arrival_nearest_hour,departure_date_nearest_hour,origin_id,destination_id,distance,average_hours,temp_origin,wind_speed_origin,description_origin,precip_origin,humidity_origin,visibility_origin,pressure_origin,temp_destination,wind_speed_destination,description_destination,precip_destination,humidity_destination,visibility_destination,pressure_destination,avg_no_of_vehicles,accident,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,driver_id,name,gender,age,experience,driving_style,ratings,vehicle_no,average_speed_mph,is_midnight,id
10630400,R-de9dfbf0,2019-01-04 07:00:00,2019-01-04 08:00:00,0,73.0,8.0,0.0,68.0,6.0,1018.0,Sunny,2019-01-04 08:00:00,2019-01-04 07:00:00,C-328bd8d3,C-c4565ee8,50.02,1.0,34.0,7.0,Partly cloudy,0.0,75.0,6.0,1014.0,36.0,10.0,Cloudy,0.0,72.0,6.0,1014.0,2367.5,0.0,9.0,15000.0,19.0,gas,2b75b6b5-0,Caleb Smith,male,52.0,26.0,conservative,9.0,10630400.0,39.16,0,7073
76092602,R-f3b2be25,2019-01-22 07:00:00,2019-01-22 22:32:24,0,67.25,6.5,0.0,90.25,6.0,1009.5,Clear,2019-01-22 23:00:00,2019-01-22 07:00:00,C-594514f8,C-b5ff31cd,777.05,15.54,16.0,13.0,Sunny,0.0,74.0,6.0,1027.0,16.0,7.0,Partly cloudy,0.0,71.0,6.0,1034.0,2004.6666666666667,0.0,12.0,15000.0,18.0,gas,e0dc8e9c-c,Joseph Martinez,male,45.0,3.0,conservative,4.0,76092602.0,43.94,0,7074
33326175,R-311f3829,2019-01-31 07:00:00,2019-02-01 16:56:24,0,49.0,1.8571428571428572,0.0,69.42857142857143,6.0,1017.4285714285714,Clear,2019-02-01 17:00:00,2019-01-31 07:00:00,C-c7cacd1d,C-639c5e36,1696.94,33.94,-6.0,15.0,Cloudy,0.0,70.0,6.0,1022.0,30.0,5.0,Partly cloudy,0.0,72.0,6.0,1018.0,1866.9411764705883,0.0,7.0,10000.0,25.0,diesel,c03a349e-d,William Reyes,male,43.0,15.0,proactive,8.0,33326175.0,55.34,1,7075
28978466,R-4517898c,2019-02-06 07:00:00,2019-02-06 22:06:36,0,49.5,10.25,0.0,85.0,5.5,1010.5,Clear,2019-02-06 22:00:00,2019-02-06 07:00:00,C-927ceb5e,C-9bbf5d8a,755.31,15.11,25.0,9.0,Overcast,0.0,88.0,6.0,1016.0,63.0,6.0,Cloudy,0.0,92.0,6.0,1017.0,2293.75,0.0,10.0,3000.0,20.0,gas,c3362ffc-f,Brian Garcia,male,49.0,5.0,conservative,8.0,28978466.0,45.73,0,7076
24216205,R-7159b47f,2019-01-21 07:00:00,2019-01-22 09:30:00,1,51.916666666666664,5.666666666666667,0.025000000000000005,85.66666666666667,4.083333333333333,1009.9166666666666,Fog,2019-01-22 10:00:00,2019-01-21 07:00:00,C-639c5e36,C-b5282c3b,1324.85,26.5,32.0,9.0,Mist,0.0,95.0,1.0,1004.0,18.0,12.0,Sunny,0.0,67.0,6.0,1025.0,1436.4313725490197,0.0,9.0,3000.0,21.0,diesel,7ae7c189-2,Keith Bates,male,45.0,0.0,proactive,7.0,24216205.0,58.18,1,7077
26393061,R-2f0ed73f,2019-01-01 07:00:00,2019-01-03 02:51:36,0,59.0,5.333333333333333,0.0,73.88888888888889,4.333333333333333,1010.5555555555555,Heavy snow,2019-01-03 03:00:00,2019-01-01 07:00:00,C-56e39a5e,C-40a81eb1,2192.82,43.86,66.0,9.0,Sunny,0.0,76.0,6.0,1012.0,37.0,4.0,Partly cloudy,0.0,71.0,6.0,1016.0,1891.560975609756,0.0,11.0,4000.0,24.0,diesel,8fa1142b-1,Yvonne Elliott,female,53.0,27.0,conservative,4.0,26393061.0,36.77,1,7078
14841519,R-4febf0c1,2019-01-19 07:00:00,2019-01-19 22:48:36,0,47.666666666666664,11.333333333333334,0.0,40.333333333333336,6.0,1025.0,Sunny,2019-01-19 23:00:00,2019-01-19 07:00:00,C-e5bfb4e5,C-9bbf5d8a,790.34,15.81,9.0,10.0,Heavy snow,0.0,79.0,3.0,1029.0,55.0,11.0,Heavy rain,0.1,93.0,3.0,1001.0,2283.4375,0.0,13.0,3000.0,17.0,gas,d175dfea-c,Daniel Kelley,male,46.0,13.0,conservative,6.0,14841519.0,31.63,0,7079
66822391,R-c2361128,2019-01-01 07:00:00,2019-01-02 11:05:24,0,57.666666666666664,3.8333333333333335,0.0,78.83333333333333,5.5,1016.6666666666666,Light rain,2019-01-02 11:00:00,2019-01-01 07:00:00,C-73ae5412,C-841ebdcb,1404.5,28.09,32.0,7.0,Sunny,0.0,31.0,6.0,1024.0,55.0,14.0,Moderate rain,0.0,91.0,5.0,1019.0,1865.7407407407406,0.0,11.0,6000.0,12.0,gas,6ab82869-4,Jared Davis,male,51.0,15.0,proactive,5.0,66822391.0,62.61,1,7080
26768431,R-99cb7bba,2019-01-19 07:00:00,2019-01-19 10:07:48,0,65.0,8.0,0.0,88.5,6.0,1012.0,Partly cloudy,2019-01-19 10:00:00,2019-01-19 07:00:00,C-01660979,C-b5ff31cd,156.5,3.13,34.0,4.0,Partly cloudy,0.0,64.0,6.0,1024.0,28.0,7.0,Partly cloudy,0.0,48.0,6.0,1026.0,2112.75,0.0,11.0,15000.0,25.0,diesel,d41bb265-6,Daniel Smith,male,53.0,20.0,conservative,7.0,26768431.0,47.15,0,7081
22554932,R-c9a7a821,2019-01-19 07:00:00,2019-01-19 15:37:12,0,57.333333333333336,13.0,0.0,78.66666666666667,5.666666666666667,1010.3333333333334,Clear,2019-01-19 16:00:00,2019-01-19 07:00:00,C-01660979,C-9bbf5d8a,431.05,8.62,34.0,4.0,Partly cloudy,0.0,64.0,6.0,1024.0,50.0,8.0,Light drizzle,0.0,96.0,1.0,1010.0,2168.375,0.0,9.0,20000.0,15.0,gas,0cadde10-c,John Hall,male,43.0,5.0,conservative,3.0,22554932.0,40.95,0,7082
12283835,R-957fc653,2019-01-01 07:00:00,2019-01-02 10:07:48,0,47.166666666666664,9.666666666666666,0.0,73.83333333333333,4.166666666666667,1014.6666666666666,Moderate snow,2019-01-02 10:00:00,2019-01-01 07:00:00,C-639c5e36,C-841ebdcb,1356.29,27.13,-8.0,3.0,Sunny,0.0,85.0,6.0,1040.0,55.0,14.0,Light rain,0.0,91.0,5.0,1019.0,1853.2962962962963,0.0,10.0,15000.0,16.0,gas,1165e515-e,Joshua Schwartz,male,55.0,17.0,proactive,4.0,12283835.0,59.69,1,7083
16928992,R-b5a32b38,2019-02-12 07:00:00,2019-02-12 19:37:12,0,61.5,9.25,0.0,51.75,6.0,1017.5,Sunny,2019-02-12 20:00:00,2019-02-12 07:00:00,C-e5bfb4e5,C-84f378bb,631.07,12.62,25.0,12.0,Heavy snow,0.0,95.0,1.0,1010.0,41.0,6.0,Clear,0.0,48.0,6.0,1023.0,709.0,0.0,8.0,3000.0,23.0,diesel,6d838268-c,Curtis Wilson,male,49.0,8.0,proactive,4.0,16928992.0,62.06,0,7084
20792581,R-22882b50,2019-01-19 07:00:00,2019-01-19 19:54:36,0,30.666666666666668,7.0,0.0,82.0,6.0,1015.3333333333334,Clear,2019-01-19 20:00:00,2019-01-19 07:00:00,C-d80a1e7d,C-01660979,645.31,12.91,34.0,12.0,Moderate or heavy freezing rain,0.0,96.0,2.0,1011.0,37.0,9.0,Moderate rain,0.1,83.0,4.0,1015.0,396.4166666666667,0.0,10.0,15000.0,23.0,diesel,85691198-8,Martin Wilkins,male,46.0,8.0,conservative,7.0,20792581.0,37.54,0,7085
18611599,R-a3875fe2,2019-01-22 07:00:00,2019-01-22 09:47:24,0,48.0,11.0,0.0,61.0,3.5,1015.0,Clear,2019-01-22 10:00:00,2019-01-22 07:00:00,C-594514f8,C-d80a1e7d,139.34,2.79,16.0,13.0,Sunny,0.0,74.0,6.0,1027.0,23.0,12.0,Sunny,0.0,74.0,6.0,1028.0,2258.3333333333335,0.0,9.0,8608.555286521389,23.0,diesel,e103bc25-6,Jose Phillips,male,45.0,10.0,proactive,8.0,18611599.0,57.74,0,7086
17787739,R-4e89d9c6,2019-02-12 07:00:00,2019-02-13 00:57:36,1,69.6,3.6,0.0,47.6,6.0,1010.0,Overcast,2019-02-13 01:00:00,2019-02-12 07:00:00,C-ff8c0c3c,C-c7cacd1d,897.96,17.96,28.0,9.0,Cloudy,0.0,82.0,6.0,1017.0,32.0,14.0,Blizzard,0.1,83.0,2.0,1000.0,2146.277777777778,0.0,10.0,15000.0,17.0,gas,0fa8f219-7,John Wade,male,42.0,9.0,proactive,4.0,17787739.0,59.6,1,7087
31295807,R-f538dd72,2019-02-03 07:00:00,2019-02-03 14:24:36,0,48.0,8.666666666666666,0.0,63.666666666666664,6.0,1013.3333333333334,Clear,2019-02-03 14:00:00,2019-02-03 07:00:00,C-e6dcda92,C-2c9e75ef,370.26,7.41,45.0,9.0,Cloudy,0.0,97.0,6.0,1007.0,66.0,19.0,Sunny,0.0,69.0,6.0,1005.0,2474.125,0.0,13.0,3000.0,25.0,diesel,a484098f-c,Brendan Mcdowell,male,52.0,16.0,conservative,7.0,31295807.0,54.78,0,7088
32778747,R-ef8dd68d,2019-01-22 07:00:00,2019-01-23 05:19:12,1,47.0,9.4,0.0,58.6,6.0,1013.8,Clear,2019-01-23 05:00:00,2019-01-22 07:00:00,C-328bd8d3,C-ef47bdcd,1115.83,22.32,9.0,14.0,Sunny,0.0,81.0,6.0,1034.0,7.0,8.0,Clear,0.0,61.0,6.0,1031.0,1708.0,0.0,7.0,4000.0,22.0,diesel,c50a6c96-9,Ryan Watkins,male,47.0,9.0,proactive,2.0,32778747.0,58.67,1,7089
26511178,R-644de1e7,2019-01-04 07:00:00,2019-01-05 01:10:48,1,83.2,8.0,0.0,68.2,6.0,1012.2,Partly cloudy,2019-01-05 01:00:00,2019-01-04 07:00:00,C-b5ff31cd,C-fc66f0ab,909.1,18.18,32.0,9.0,Sunny,0.0,75.0,6.0,1015.0,34.0,8.0,Clear,0.0,88.0,6.0,1010.0,1969.9473684210527,0.0,12.0,6000.0,20.0,diesel,0bfe97cd-6,Robert Burgess,male,57.0,21.0,conservative,6.0,26511178.0,42.01,1,7090
25800303,R-05ea2470,2019-01-13 07:00:00,2019-01-13 16:06:00,1,32.666666666666664,11.333333333333334,0.0,62.0,6.0,1023.0,Light snow,2019-01-13 16:00:00,2019-01-13 07:00:00,C-d80a1e7d,C-ff8c0c3c,455.09,9.1,28.0,4.0,Heavy snow,0.0,93.0,3.0,1025.0,32.0,4.0,Moderate snow,0.0,91.0,4.0,1032.0,2042.8,0.0,9.0,6000.0,20.0,gas,56c924e1-6,Ronald Hudson,male,43.0,9.0,proactive,3.0,25800303.0,60.19,0,7091
17743573,R-92f26285,2019-01-07 07:00:00,2019-01-07 12:15:00,0,52.666666666666664,7.333333333333333,0.0,85.0,6.0,1008.3333333333334,Cloudy,2019-01-07 12:00:00,2019-01-07 07:00:00,C-d80a1e7d,C-19236709,262.27,5.25,46.0,6.0,Partly cloudy,0.0,85.0,6.0,1015.0,63.0,8.0,Moderate rain at times,0.1,69.0,5.0,1005.0,1361.6,0.0,9.0,20000.0,26.0,diesel,933fba70-5,Ronald Moore,male,45.0,9.0,proactive,7.0,17743573.0,62.59,0,7092
25691185,R-35e1d470,2019-02-10 07:00:00,2019-02-11 23:57:36,0,81.0,13.25,0.0,69.0,6.0,1013.5,Clear,2019-02-12 00:00:00,2019-02-10 07:00:00,C-01660979,C-56e39a5e,2047.94,40.96,27.0,4.0,Sunny,0.0,46.0,6.0,1039.0,73.0,1.0,Clear,0.0,68.0,6.0,1013.0,2055.3,0.0,8.0,10000.0,27.0,diesel,e2b9ce55-5,Jason Lewis,male,51.0,21.0,conservative,8.0,25691185.0,48.99,1,7093
10375958,R-447677c5,2019-01-16 07:00:00,2019-01-16 12:22:48,0,77.33333333333333,7.666666666666667,0.0,55.0,6.0,1015.6666666666666,Sunny,2019-01-16 12:00:00,2019-01-16 07:00:00,C-19236709,C-594514f8,268.97,5.38,32.0,4.0,Heavy freezing drizzle,0.0,94.0,1.0,1025.0,30.0,5.0,Light snow showers,0.0,81.0,6.0,1026.0,1033.2,0.0,12.0,15000.0,24.0,diesel,930ece15-4,Brian Ibarra,male,53.0,22.0,proactive,8.0,10375958.0,58.38,0,7094
24803038,R-cb5fff04,2019-01-16 07:00:00,2019-01-16 22:36:00,0,67.5,4.5,0.0,54.5,6.0,1014.5,Clear,2019-01-16 23:00:00,2019-01-16 07:00:00,C-90e30162,C-2aaf0e1a,779.81,15.6,37.0,2.0,Sunny,0.0,87.0,6.0,1027.0,23.0,6.0,Clear,0.0,81.0,6.0,1028.0,2236.2,0.0,11.0,10000.0,20.0,diesel,7b09d220-0,Jennifer Johnson,female,51.0,12.0,proactive,8.0,24803038.0,57.47,0,7095
87511111,R-105b14c1,2019-01-10 07:00:00,2019-01-11 01:52:48,0,77.6,7.2,0.02,74.0,5.4,1013.2,Clear,2019-01-11 02:00:00,2019-01-10 07:00:00,C-56b68559,C-d9e9d934,944.02,18.88,14.0,2.0,Partly cloudy,0.0,59.0,6.0,1034.0,32.0,6.0,Clear,0.0,63.0,6.0,1024.0,1983.4117647058824,0.0,11.0,3000.0,22.0,diesel,2e4f9185-4,Cole Krueger,male,46.0,19.0,conservative,6.0,87511111.0,49.38,1,7096
30137411,R-b9e8c2e0,2019-02-12 07:00:00,2019-02-13 00:37:12,1,49.4,11.0,0.02,76.6,6.0,1015.2,Light rain shower,2019-02-13 01:00:00,2019-02-12 07:00:00,C-2bd47dc5,C-b6e04c88,880.87,17.62,28.0,11.0,Overcast,0.0,60.0,4.0,1028.0,27.0,11.0,Clear,0.0,59.0,6.0,1022.0,1948.2941176470588,0.0,9.0,10000.0,15.0,gas,443ead57-c,Michael Bullock,male,42.0,12.133540372670808,conservative,3.0,30137411.0,50.49,1,7097
31669111,R-36b7154a,2019-01-25 07:00:00,2019-01-26 03:22:48,1,55.6,10.4,0.02,76.8,4.8,1012.8,Moderate or heavy rain shower,2019-01-26 03:00:00,2019-01-25 07:00:00,C-c4565ee8,C-419cd14c,1019.19,20.38,9.0,14.0,Patchy light snow,0.0,75.0,6.0,1024.0,50.0,3.0,Clear,0.0,80.0,6.0,1024.0,1851.4,0.0,9.0,4000.0,24.0,diesel,42e3b1d9-0,Matthew Mcintyre,male,52.0,20.0,proactive,9.0,31669111.0,62.25,1,7098
26911166,R-0149242c,2019-01-01 07:00:00,2019-01-02 06:15:36,0,41.0,12.0,0.0,92.2,6.0,1013.6,Clear,2019-01-02 06:00:00,2019-01-01 07:00:00,C-c4565ee8,C-ef47bdcd,1162.96,23.26,41.0,9.0,Overcast,0.0,78.0,6.0,1021.0,14.0,7.0,Partly cloudy,0.0,41.0,6.0,1023.0,1687.142857142857,0.0,8.0,3000.0,21.0,diesel,608b2366-0,Jeremy Huynh Jr.,male,57.0,18.0,conservative,7.0,26911166.0,43.92,1,7099
19350992,R-7851ef3d,2019-01-19 07:00:00,2019-01-19 23:00:36,0,62.0,5.0,0.0,73.5,6.0,1017.0,Sunny,2019-01-19 23:00:00,2019-01-19 07:00:00,C-b6e04c88,C-d9e9d934,800.52,16.01,34.0,14.0,Heavy rain,0.1,90.0,2.0,1009.0,54.0,12.0,Cloudy,0.0,95.0,6.0,1006.0,237.75,0.0,11.0,6000.0,22.0,gas,0a554008-3,Tyler Wright,male,48.0,16.0,conservative,4.0,19350992.0,43.68,0,7100
85069715,R-bf178cf6,2019-02-03 07:00:00,2019-02-04 03:58:48,0,64.4,5.2,0.0,62.8,5.8,1015.4,Sunny,2019-02-04 04:00:00,2019-02-03 07:00:00,C-2c9e75ef,C-b25a09de,1049.19,20.98,55.0,17.0,Partly cloudy,0.0,91.0,6.0,1009.0,36.0,3.0,Clear,0.0,86.0,6.0,1019.0,1930.6666666666667,0.0,9.0,4000.0,23.0,diesel,29f8f9a7-2,Larry Neal,male,60.0,13.0,conservative,4.0,85069715.0,40.3,1,7101
60567423,R-abac2639,2019-02-03 07:00:00,2019-02-03 11:35:24,1,64.5,8.5,0.0,49.0,6.0,1022.5,Partly cloudy,2019-02-03 12:00:00,2019-02-03 07:00:00,C-825b2625,C-d80a1e7d,229.5,4.59,41.0,11.0,Cloudy,0.0,98.0,6.0,1013.0,54.0,11.0,Sunny,0.0,79.0,6.0,1015.0,2290.0,0.0,9.0,10000.0,19.0,gas,a51900ad-7,Eric Rodriguez,male,46.0,4.0,conservative,3.0,60567423.0,48.62,0,7102
32111802,R-cdbaa420,2019-01-01 07:00:00,2019-01-02 15:22:12,1,50.0,7.142857142857143,0.0,66.14285714285714,3.857142857142857,1009.5714285714286,Fog,2019-01-02 15:00:00,2019-01-01 07:00:00,C-c92599e2,C-d9e9d934,1618.56,32.37,73.0,3.0,Sunny,0.0,79.0,6.0,1015.0,48.0,8.0,Partly cloudy,0.0,75.0,6.0,1024.0,1890.65625,0.0,9.0,6000.0,17.0,gas,ad900547-1,Jeffrey Haney,male,43.0,9.0,proactive,8.0,32111802.0,59.3,1,7103
89203390,R-a30afb3a,2019-01-31 07:00:00,2019-02-01 01:16:48,1,63.4,8.4,0.0,87.4,3.2,1020.6,Mist,2019-02-01 01:00:00,2019-01-31 07:00:00,C-01660979,C-56b68559,913.89,18.28,9.0,12.0,Sunny,0.0,44.0,6.0,1024.0,-9.0,6.0,Heavy snow,0.0,81.0,2.0,1026.0,2221.529411764706,0.0,12.0,6000.0,17.0,gas,95f88890-7,Charles Oconnor,male,50.0,11.0,conservative,6.0,89203390.0,43.88,1,7104
29284580,R-49a5eafd,2019-01-01 07:00:00,2019-01-02 18:23:24,0,50.125,11.375,0.0,75.875,6.0,1010.0,Clear,2019-01-02 18:00:00,2019-01-01 07:00:00,C-73ae5412,C-d80a1e7d,1769.37,35.39,32.0,7.0,Sunny,0.0,31.0,6.0,1024.0,34.0,6.0,Overcast,0.0,82.0,6.0,1020.0,1926.264705882353,0.0,9.0,4000.0,16.0,gas,ec056201-2,Albert Carr,male,55.0,14.0,proactive,5.0,29284580.0,63.23,1,7105
11232163,R-20f95619,2019-01-07 07:00:00,2019-01-07 14:50:24,0,54.333333333333336,13.0,0.0,80.66666666666667,5.666666666666667,1010.6666666666666,Partly cloudy,2019-01-07 15:00:00,2019-01-07 07:00:00,C-d80a1e7d,C-56b68559,391.87,7.84,46.0,6.0,Partly cloudy,0.0,85.0,6.0,1015.0,39.0,11.0,Cloudy,0.0,87.0,6.0,1002.0,1410.7142857142858,0.0,10.0,10000.0,24.0,diesel,c8c2d621-6,Thomas Stephens,male,49.0,27.0,conservative,6.0,11232163.0,51.78,0,7106
48597864,R-8fd7444d,2019-01-04 07:00:00,2019-01-04 10:55:12,0,54.5,8.0,0.0,81.5,5.0,1015.0,Clear,2019-01-04 11:00:00,2019-01-04 07:00:00,C-b5282c3b,C-280b55fb,196.2,3.92,34.0,11.0,Sunny,0.0,81.0,6.0,1010.0,41.0,9.0,Sunny,0.0,68.0,6.0,1010.0,2248.5,0.0,9.0,3000.0,15.0,gas,a1897dc0-7,Joel Lawson,male,49.0,7.0,proactive,8.0,48597864.0,64.47,0,7107
30898353,R-2cf2a399,2019-02-05 07:00:00,2019-02-06 08:06:00,1,58.5,6.666666666666667,0.0,73.33333333333333,5.666666666666667,1015.3333333333334,Sunny,2019-02-06 08:00:00,2019-02-05 07:00:00,C-03bb3e48,C-3dbd8b2e,1255.09,25.1,-6.0,5.0,Heavy snow,0.0,97.0,1.0,1029.0,34.0,2.0,Sunny,0.0,68.0,6.0,1024.0,1102.2916666666667,0.0,6.0,15000.0,26.0,diesel,f120d617-1,Ryan Spencer,male,43.0,15.0,proactive,6.0,30898353.0,59.96,1,7108
40423910,R-6a8d81a2,2019-01-01 07:00:00,2019-01-02 18:43:12,0,25.5,3.0,0.0,72.75,6.0,1028.0,Partly cloudy,2019-01-02 19:00:00,2019-01-01 07:00:00,C-a9f2c329,C-c92599e2,1786.2,35.72,28.0,9.0,Moderate snow,0.0,84.0,3.0,1026.0,75.0,4.0,Patchy rain possible,0.0,89.0,6.0,1013.0,1781.888888888889,0.0,8.0,4000.0,28.0,diesel,de6a5f5c-7,Timothy Richardson,male,46.0,17.0,proactive,8.0,40423910.0,60.37,1,7109
12155785,R-63cfd788,2019-01-10 07:00:00,2019-01-10 20:06:36,0,53.75,8.5,0.0,82.0,5.75,1016.75,Light rain shower,2019-01-10 20:00:00,2019-01-10 07:00:00,C-2aaf0e1a,C-e5bfb4e5,655.51,13.11,27.0,14.0,Blizzard,0.0,60.0,2.0,1015.0,19.0,5.0,Partly cloudy,0.0,69.0,6.0,1030.0,2063.6428571428573,0.0,6.0,15000.0,21.0,diesel,bffd45a8-f,Brian Wong,male,48.0,11.0,proactive,4.0,12155785.0,57.9,0,7110
18180423,R-cff653f0,2019-02-06 07:00:00,2019-02-07 04:01:12,1,41.6,3.2,0.0,92.8,4.8,1009.6,Clear,2019-02-07 04:00:00,2019-02-06 07:00:00,C-639c5e36,C-927ceb5e,1050.84,21.02,10.0,5.0,Partly cloudy,0.0,91.0,6.0,1014.0,32.0,7.0,Heavy freezing drizzle,0.0,93.0,2.0,1013.0,1887.4,0.0,12.0,10000.0,24.0,diesel,ff345c08-d,Eddie Richardson,male,47.0,19.0,proactive,9.0,18180423.0,60.59,1,7111
28973978,R-d1b27d8a,2019-01-25 07:00:00,2019-01-25 17:58:48,0,33.666666666666664,10.333333333333334,0.0,60.666666666666664,6.0,1020.0,Overcast,2019-01-25 18:00:00,2019-01-25 07:00:00,C-ef47bdcd,C-ff8c0c3c,548.97,10.98,16.0,9.0,Sunny,0.0,67.0,6.0,1029.0,28.0,8.0,Clear,0.0,87.0,6.0,1023.0,2131.181818181818,0.0,8.0,3000.0,26.0,diesel,2f6b4176-3,Danny Short,male,49.0,1.0,proactive,3.0,28973978.0,57.87,0,7112
59964723,R-bf8b06d2,2019-01-04 07:00:00,2019-01-04 08:21:00,0,79.0,6.5,0.0,76.0,5.0,1013.5,Patchy rain possible,2019-01-04 08:00:00,2019-01-04 07:00:00,C-825b2625,C-19236709,67.62,1.35,34.0,4.0,Cloudy,0.0,68.0,6.0,1012.0,36.0,2.0,Partly cloudy,0.0,68.0,6.0,1012.0,2254.0,0.0,7.0,15000.0,14.0,gas,8f54346a-a,Michael Reed,male,42.0,6.0,conservative,8.0,59964723.0,43.73,0,7113
26375094,R-c6f387a2,2019-02-06 07:00:00,2019-02-06 11:08:24,0,55.5,7.5,0.0,67.5,5.0,1016.0,Clear,2019-02-06 11:00:00,2019-02-06 07:00:00,C-927ceb5e,C-e5bfb4e5,207.01,4.14,25.0,9.0,Overcast,0.0,88.0,6.0,1016.0,21.0,9.0,Cloudy,0.0,89.0,6.0,1018.0,2270.6,0.0,12.0,8608.555286521389,22.0,gas,492923c6-d,Mrs. Joanna Kim,female,41.0,12.0,proactive,6.0,26375094.0,60.42,0,7114
17374677,R-2ef46b2a,2019-02-03 07:00:00,2019-02-03 14:12:00,0,65.66666666666667,7.0,0.0,80.33333333333333,6.0,1016.0,Clear,2019-02-03 14:00:00,2019-02-03 07:00:00,C-b5ff31cd,C-5d86b887,360.19,7.2,28.0,4.0,Sunny,0.0,86.0,6.0,1021.0,46.0,7.0,Partly cloudy,0.0,75.0,6.0,1020.0,2285.75,0.0,8.0,4000.0,24.0,diesel,965d7153-f,Michael Colon,male,50.0,15.0,proactive,4.0,17374677.0,58.91,0,7115
13631150,R-15b5925d,2019-01-13 07:00:00,2019-01-14 03:45:00,0,57.2,7.9,0.0,38.9,6.0,1017.3,Clear,2019-01-14 04:00:00,2019-01-13 07:00:00,C-ef47bdcd,C-b5282c3b,1037.5,20.75,19.0,3.0,Patchy moderate snow,0.0,84.0,5.0,1030.0,27.0,2.0,Clear,0.0,64.0,6.0,1029.0,1876.225,0.0,8.0,4000.0,22.0,diesel,6384efe8-9,Taylor Vasquez,male,47.0,5.0,conservative,3.0,13631150.0,44.45,1,7116
17867711,R-e51c32bd,2019-01-31 07:00:00,2019-02-01 04:56:24,1,60.6,9.9,0.0,62.6,6.0,1017.2,Patchy rain possible,2019-02-01 05:00:00,2019-01-31 07:00:00,C-84f378bb,C-5d86b887,1096.97,21.94,21.0,11.0,Overcast,0.0,61.0,6.0,1022.0,18.0,4.0,Light snow,0.0,39.0,6.0,1031.0,1776.1666666666667,0.0,9.0,3000.0,17.0,gas,72e45008-5,Julia Graham,female,50.0,8.0,conservative,3.0,17867711.0,29.15,1,7117
23007785,R-6af9b989,2019-01-01 07:00:00,2019-01-02 16:27:00,1,72.57142857142857,13.857142857142858,0.0,31.857142857142858,6.0,1015.1428571428571,Clear,2019-01-02 16:00:00,2019-01-01 07:00:00,C-e5bfb4e5,C-451776b7,1672.64,33.45,14.0,11.0,Patchy light snow,0.0,86.0,6.0,1029.0,66.0,4.0,Sunny,0.0,23.0,6.0,1024.0,1626.7272727272727,0.0,8.0,3000.0,19.0,gas,5bb55510-e,Craig Velasquez,male,54.0,20.0,proactive,7.0,23007785.0,60.43,1,7118
30856611,R-e000860f,2019-01-01 07:00:00,2019-01-02 21:34:47,0,43.0,10.375,0.0,78.75,5.375,1014.5,Cloudy,2019-01-02 22:00:00,2019-01-01 07:00:00,C-73ae5412,C-280b55fb,1929.18,38.58,32.0,7.0,Sunny,0.0,31.0,6.0,1024.0,27.0,7.0,Clear,0.0,63.0,6.0,1018.0,1984.9473684210527,0.0,6.0,4000.0,24.0,diesel,1a6e2c1d-c,Mr. Michael Kelly,male,50.0,16.0,conservative,6.0,30856611.0,38.88,1,7119
13701678,R-d348d1e2,2019-02-10 07:00:00,2019-02-11 17:22:48,1,52.714285714285715,11.571428571428571,0.0,38.285714285714285,6.0,1023.1428571428571,Partly cloudy,2019-02-11 17:00:00,2019-02-10 07:00:00,C-c92599e2,C-5d86b887,1719.19,34.38,72.0,3.0,Partly cloudy,0.0,85.0,6.0,1019.0,34.0,6.0,Light rain,0.0,88.0,6.0,1026.0,1881.5,0.0,13.0,3000.0,27.0,diesel,3a65329c-7,Mark Reed,male,43.0,16.0,proactive,8.0,13701678.0,61.17,1,7120
14840940,R-a2a2c16c,2019-01-22 07:00:00,2019-01-23 02:32:24,1,80.4,7.0,0.0,77.8,6.0,1014.2,Partly cloudy,2019-01-23 03:00:00,2019-01-22 07:00:00,C-825b2625,C-b5ff31cd,977.19,19.54,25.0,14.0,Overcast,0.0,84.0,4.0,1021.0,19.0,8.0,Partly cloudy,0.0,69.0,6.0,1031.0,1177.1666666666667,0.0,9.0,4000.0,22.0,diesel,23de7548-7,George Cunningham,male,44.0,9.0,proactive,2.0,14840940.0,58.54,1,7121
23622109,R-32e599fb,2019-01-31 07:00:00,2019-02-01 17:43:48,1,84.0,7.0,0.0,70.0,6.0,1011.0,Patchy rain possible,2019-02-01 18:00:00,2019-01-31 07:00:00,C-73ae5412,C-594514f8,1736.69,34.73,43.0,5.0,Partly cloudy,0.0,70.0,6.0,1014.0,16.0,2.0,Cloudy,0.0,76.0,6.0,1026.0,1839.0588235294117,0.0,8.0,10000.0,26.0,diesel,28fbcb52-9,Chase Donaldson,male,48.0,10.0,conservative,2.0,23622109.0,40.63,1,7122
